id,genus,species,collector,number,addcoll,dups,majorarea,minorarea,locnotes,altitude,colldate,latitude,longitude,country,collcite,phenology
5221,Solanum,chacoense,"Henschen, SE",1623,"Regnell, AF",UPS,Minas Gerais,Unknown,Caldas,NA,27 Oct 1868,"21°55'60""S","46°22'60""W",Brasil,Henschen & Regnell,fl
5223,Solanum,chacoense,"Mosén, H",4294,,O,Minas Gerais,Unknown,Caldas,0 m,18 Oct 1873,"21°55'60""S","46°22'60""W",Brasil,Mosén,
5210,Solanum,chacoense,"Reitz, PR",17698,"Klein, R","NY, US",Paraná,Guarapuava,Río Cavernoso,800 m,15-Dec-65,25°42'S,"52°24'60""W",Brasil,Reitz & Klein,fr
5213,Solanum,chacoense,"Hatschbach, G",35715,,Z,Paraná,Laranjeiras do Sul,Barra Río Sossego,NA,04-Jan-75,25°25'S,52°25'W,Brasil,Hatschbach,fl
5206,Solanum,chacoense,"Hatschbach, G",43478,,"F, HBG, MO, US, Z",Paraná,Ponte Serrada,Palmas,NA,13-Dec-80,26°30'S,52°W,Brasil,Hatschbach,fl
5216,Solanum,chacoense,"Ilien, GJ",0,,"LD, UPS",Paraná,Unknown,Vila Velha,0 m,01-Nov-14,"24°34'60""S",47°36'W,Brasil,Ilien,fl
5200,Solanum,chacoense,"Mentz, L",280,,CORD,Santa Catarina,Unknown,,860 m,25-Nov-03,"27°7'12""S","50°16'12""W",Brasil,Mentz,
5237,Solanum,chacoense,"Clark, CF ",s.n.,,NY,Alto Paraná,Unknown,Puerto Bertoni,0 m,18-Sep-23,25°39'S,"54°34'60""W",Paraguay,Clark,
5314,Solanum,chacoense,"Soejarto, DD",5199,"Bordas, E","F, K",Amambay,Cerro Cuatiá,"Cerro Cuatiá, about 90 km from PJ Caballero",200 m,1981,23°6'S,55°43'W,Paraguay,Soejarto & Bordas,fr
5256,Solanum,chacoense,"Brücher, H",6141,,"G, M",Caaguazú,Caaguazú,,NA,Sep-75,25°27'S,"56°0'60""W",Paraguay,Brücher,fr
5291,Solanum,chacoense,"Brücher, H",s.n.,,GOET,Central,Asunción,Mariscal  López,NA,Jan-76,"25°16'60""S","57°36'21""W",Paraguay,Brücher,fr
5286,Solanum,chacoense,"Schinini, A",4021,,G,Central,Cerro Cöi,Areguá,NA,Sep-88,25°18'S,"57°24'60""W",Paraguay,Schinini,fr
5302,Solanum,chacoense,"Bohs, L",3219,,NY,Central,San Lorenzo,Campus of the Universidad Nacional de Asunción in San Lorenzo and environs.  In vacant lot on route Mariscal Estigarribia next to University Campus,115 m,01-Dec-01,25°12'S,"57°18'36""W",Paraguay,Bohs,
5266,Solanum,chacoense,"Hassler, E",92067,,"GH, NY",Central,Unknown,Ypacaray,NA,1913,"25°22'60""S","57°15'60""W",Paraguay,Hassler,
5273,Solanum,chacoense,"Myndel-Petersen, T",5144,,K,Central,Unknown,Villa Elisa,0 m,16-Oct-59,"25°21'60""S","57°36'60""W",Paraguay,Myndel-Petersen,fl
5295,Solanum,chacoense,"Brücher, H",6110,,"G, M",Cordillera,Altos,San Bernardino,NA,Jul-74,"25°15'60""S","57°18'60""W",Paraguay,Brücher,fr
5296,Solanum,chacoense,"Zardini, EM",5097,,MO,Cordillera,Cerro Zanja Jhú,Atyra,NA,25-Jun-88,25°15'S,"57°9'60""W",Paraguay,Zardini,fr
5235,Solanum,chacoense,"Ortiz, M",1175,,"G, MO",Guairá,Unknown,Top of the Cerro Acahaí,NA,30-Mar-89,"25°51'60""S","57°11'60""W",Paraguay,Ortiz,fl
5233,Solanum,chacoense,"Rojas, T",3384,,GH,Paraguarí,Acahay,Acahay,0 m,01-Mar-19,"25°54'60""S",57°9'W,Paraguay,Rojas,fr
5234,Solanum,chacoense,"Brunner, DR",1133,,"G, MO",Paraguarí,Cerro Acahay,Colonia Virgen de Fatima,250 m,30-May-85,"25°52'60""S","57°9'60""W",Paraguay,Brunner,
5246,Solanum,chacoense,"Zardini, EM",4668,,MO,Paraguarí,Macizo Acahay,,500 m,11-Jun-88,"25°32'24""S","57°5'24""W",Paraguay,Zardini,fr
5249,Solanum,chacoense,"Hassler, E",326,,LL,Paraguay,Unknown,Cordillera de los Altos,0 m,01-Jul-01,25°30'S,57°9'W,Paraguay,Hassler,fr
5309,Solanum,chacoense,"Zardini, EM",54751,"Guerrero, L",NY,Presidente Hayes,Pilcomayo river basin,General Bruguez,100 m,04-Jun-00,"24°43'60""S",58°48'W,Paraguay,Zardini & Guerrero,fr
5313,Solanum,chacoense,"Brücher, H",6101,,M,San Pedro,Unknown,Itacurubí,NA,Apr-73,23°36'S,"57°6'60""W",Paraguay,Brücher,fl
386,Solanum,chilliasense,"Ochoa, CM",13350,,CPUN,El Oro,Chilla,between Urco and Chilla,3450 m,01-May-79,"3°28'48""S","79°34'48""W",Ecuador,Ochoa,fl
2029,Solanum,chiquidenum,"Ochoa, CM",2673,,CUZ,Amazonas,Luya,"vicinities of Cuelap, among shrubby scrubs",2000 m,15-May-67,"6°24'15""S","77°53'28""W",Peru,Ochoa,fr
568,Solanum,chiquidenum,"Hawkes, JG",2439,,K,Cajamarca,Cajamarca,between Chiquidén & Lancha on Cajamarca-Chiclayo Road in the region of Lancha,2500 m,30-Mar-64,"7°19'60""S","78°24'60""W",Peru,Hawkes,
515,Solanum,chiquidenum,"Ochoa, CM",12537,,"CUZ, US, USM",Cajamarca,Cajamarca,"Batán, detour from San Juan to Sunchubamba",2700 m,Apr-78,6°55'S,"79°7'60""W",Peru,Ochoa,fr
507,Solanum,chiquidenum,"Ochoa, CM",1505,,"K, PTIS",Cajamarca,Cajamarca,"Chiquidén, Dist. San Juan",2800 m,30-Apr-52,6°49'S,79°12'W,Peru,Ochoa,fr
476,Solanum,chiquidenum,"Llatas Quiroz, S",701,,"MO, NY",Cajamarca,Chota,Miracosta (Chota),280 m,18-May-81,"6°24'15""S","79°17'4""W",Peru,Llatas Quiroz,fr
491,Solanum,chiquidenum,"Sagástegui, A",10665,"López, S","CUZ, HUT, NY",Cajamarca,Contumazá,San Lorenzo,2500 m,14-Jun-83,6°40'S,79°4'W,Peru,Sagástegui & López,fr
492,Solanum,chiquidenum,"Ochoa, CM",12568,,"CUZ, US, USM",Cajamarca,Hualgayoc,"Perlamayo, on road to Chugur",3100 m,Apr-78,6°40'S,78°45'W,Peru,Ochoa,
499,Solanum,chiquidenum,"Ochoa, CM",1524,,CUZ,Cajamarca,Hualgayoc,"upper levels of Cerro El Mirador, descending from Hualgayoc toward Bambamarca",3800 m,22-May-52,"6°43'60""S",78°34'W,Peru,Ochoa,fr
593,Solanum,chiquidenum,"Ochoa, CM",14765,,"CUZ, F, US",Cajamarca,San Miguel,"Membrillar, near Piedra Grande, going from La Florida to Niepos",2700 m,May-82,7°24'S,78°51'W,Peru,Ochoa,
784,Solanum,chiquidenum,"Ochoa, CM",2645,,"CUZ, MOL",Huánuco,Huamalíes,Ruins of Uchcupuño,3480 m,26-Apr-67,9°15'S,76°30'W,Peru,Ochoa,fr
665,Solanum,chiquidenum,"Ochoa, CM",2514,,"CUZ, US",La Libertad,Santiago de Chuco,"Cerro Huallío, on path from Cachicadán to Angasmarca",3550 m,25-May-63,8°6'S,78°9'W,Peru,Ochoa,
707,Solanum,chiquidenum,Mostacero,1426,Leiva; Guevara,NY,La Libertad,Trujillo,Lomas de Virú,420 m,15-Sep-86,"8°25'14""S","78°45'3""W",Peru,Mostacero et al.,fr
242,Solanum,chomatophilum,"Bohlin, J",648,"Bohlin, M",GB,Napo,Papallacta,"Quito-Papallacta Road, 10 km E of the pass",3500 m,24-Jun-83,"0°21'60""S","78°7'60""W",Ecuador,Bohlin & Bohlin,
417,Solanum,chomatophilum,"Ochoa, CM",73,"Salas, A","K, PTIS",Amazonas,Bongara,"near El Totoral, in front of Pomacocha River",NA,30-Apr-67,5°S,78°W,Peru,Ochoa & Salas,fl
447,Solanum,chomatophilum,"Ochoa, CM",2667,,"CUZ, GH, F, US",Amazonas,Chachapoyas,"Corral de la Virgen, near Pomacocha, on Leimebamba-Paso de Calla Calla Road",3000 m,14-May-67,"5°49'60""S",77°55'W,Peru,Ochoa,fr
481,Solanum,chomatophilum,"Ochoa, CM",11061,,"F, GH, MO, MOL, NY, PTIS, US, USM, WIS",Amazonas,Luya,between Cutra Cuello and Pueblo María,3200 m,19-Aug-76,6°25'S,78°W,Peru,Ochoa,fl
477,Solanum,chomatophilum,"Ochoa, CM",2657,,CUZ,Amazonas,Rodríguez de Mendoza,"Puca Ladrillo, on the Chachapoyas-Piscohuañuna Road",3300 m,10-May-67,6°25'S,"77°19'60""W",Peru,Ochoa,
921,Solanum,chomatophilum,"Ferreyra, R",7425,,CUZ,Ancash,Bolognesi,near Chiquián,3390 m,14-May-50,10°9'S,"77°10'60""W",Peru,Ferreyra,fl
762,Solanum,chomatophilum,"Salas, A",7350,"Spooner, D; Torres Maita, RV; Schüler, K","CIP, MOL, PTIS, WAG",Ancash,Carhuaz,"a local place called Ulta, 25.2 km E of Chilla",3985 m,01-Apr-99,"9°7'34""S","77°31'52""W",Peru,Salas et al.,fl
809,Solanum,chomatophilum,"Ochoa, CM",15736,"Salas, A","CUZ, US",Ancash,Huaraz,"Conchon, about 15 km NE from Huanchoy, 1.5 km of Chamlla to Iscupampa",3950 m,04-May-84,9°25'S,77°40'W,Peru,Ochoa & Salas,fr
756,Solanum,chomatophilum,"Ochoa, CM",2276,,"MO, US, USM",Ancash,Huari,"San Luis, near San Marcos",4000 m,Feb-60,"9°4'60""S",77°21'W,Peru,Ochoa,
543,Solanum,chomatophilum,"Hawkes, JG",2428,,K,Cajamarca,Cajamarca,"Jalcas of Hacienda Porcón, on a small knoll, 100 m from road",3500 m,29-Mar-64,"7°4'60""S","78°34'60""W",Peru,Hawkes,fl
536,Solanum,chomatophilum,"Ochoa, CM",16015,"Salas, A","US, USM",Cajamarca,Cajamarca,"Cerro Campanario, from Atocsaico to Cajamarca",3500 m,29-Mar-92,7°4'S,"78°37'60""W",Peru,Ochoa & Salas,fr
527,Solanum,chomatophilum,"Sánchez, I",11502,,CPUN,Cajamarca,Cajamarca,"Dist. Cajamarca, Cerro Negro, NW of the Cajamarca-Hualgayoc Road, km 28",3680 m,10-Jun-02,"7°0'54""S","78°35'22""W",Peru,Sánchez,fr
514,Solanum,chomatophilum,"Sánchez, I",10477,"Iberico, G; Sánchez, M","BM, CPUN, F, NY",Cajamarca,Cajamarca,"Cajamarca, near the side road to Chanta Alta, 7.5 km from the Cajamarca-Hualgayoc Road, km 40.5",3630 m,20-Apr-01,6°54'S,78°33'W,Peru,Sánchez et al.,
513,Solanum,chomatophilum,"Ferreyra, R",13275,,CUZ,Cajamarca,Celendín,"Cruz Conga, between Cumulca and Celendín",3700 m,06-Aug-58,"6°52'13""S","78°9'6""W",Peru,Ferreyra,fr
482,Solanum,chomatophilum,"Ochoa, CM",1531,,"CUZ, MOL, US",Cajamarca,Chota,Coñorpata,3000 m,22-May-52,6°25'S,"78°49'60""W",Peru,Ochoa,fr
588,Solanum,chomatophilum,"Sagástegui, A",9689,"Alvítez, E; García, E; López, S","MO, NY",Cajamarca,Contumazá,near Guzmango,2700 m,02-Jun-81,"7°22'60""S",78°54'W,Peru,Sagástegui et al.,fl
518,Solanum,chomatophilum,"Ochoa, CM",13202,,"GH, US, USM",Cajamarca,Hualgayoc,Cerro Lorromo,NA,13-Feb-79,6°55'S,78°55'W,Peru,Ochoa,
504,Solanum,chomatophilum,"Ochoa, CM",14786,,"CUZ, F, MOL, NY, US, USM, WIS",Cajamarca,Hualgayoc,"Jalcas de Jalampa, near km 35 of road Cajamarca- Hualgayoc",3800 m,20-May-82,6°46'S,78°37'W,Peru,Ochoa,fl
461,Solanum,chomatophilum,"Sagástegui, A",15736,"Luteyn, JL; Sylva, DS; Sanchez V",HAO,Cajamarca,San Miguel,"Las Lagunas, Cajamarca-Hualgayoc Road",4000 m,10-Jul-95,6°15'S,"78°49'60""W",Peru,Sagástegui et al.,fr
557,Solanum,chomatophilum,"Ochoa, CM",3597,,"CUZ, F, GH, US",La Libertad,Bolívar,between Uchumarca and Bolívar,3100 m,10-Feb-73,"7°13'60""S",77°48'W,Peru,Ochoa,fl
623,Solanum,chomatophilum,"Hawkes, JG",2410,,K,La Libertad,Huamachuco,"near Yamobamba, between Huamachuco & Quirivilca",3100 m,24-Mar-64,"7°49'60""S",78°6'W,Peru,Hawkes,
629,Solanum,chomatophilum,"Huamán, Z",647,,CUZ,La Libertad,Sánchez Carrión,19.5 km from Yamobamba toward Huaylillas,4200 m,21-May-73,7°54'S,"77°55'60""W",Peru,Huamán,fr
673,Solanum,chomatophilum,"Hawkes, JG",2414,,K,La Libertad,Santiago de Chuco,"Compajcha, turning from Alto de Tamboras on the road towards Angasmarca",3700 m,25-Mar-64,"8°7'60""S",78°4'W,Peru,Hawkes,
650,Solanum,chomatophilum,"Ochoa, CM",14488,,USM,La Libertad,Santiago de Chuco,"San Felipe, between Motil and Shorey",3600 m,07-Jul-81,8°S,78°21'W,Peru,Ochoa,fr
635,Solanum,chomatophilum,"Ochoa, CM",2509,,"CUZ, GH, NY, US",La Libertad,Santiago de Chuco,"Mumpamba, near Cachicadán",3200 m,23-May-63,7°55'S,77°58'W,Peru,Ochoa,
675,Solanum,chomatophilum,"Salas, A",7320,"Spooner, D; Torres Maita, RV; Schüler, K","CIP, MOL, PTIS, WAG",La Libertad,Santiago de Chuco,22.5 km from the police station in Shoren on the road to Santiago de Chuco,4070 m,19-Mar-99,"8°8'31""S","78°16'12""W",Peru,Salas et al.,
677,Solanum,chomatophilum,"Stork, HE",10006,"Horton, OB","F, K, UC",La Libertad,Santiago de Chuco,"Huillilas, N of Cachicadán",4000 m,26-Nov-38,"8°10'60""S","77°19'60""W",Peru,Stork & Horton,fl
1138,Solanum,chomatophilum,"Gentry, A",21640,,"MO, NY",Lima,Huanza,"10 km NE of Suchi, about 61 road km NE of Chosica on road to Huanza",3900 m,06-May-78,"11°39'24""S","76°30'12""W",Peru,Gentry,fl
70,Solanum,colombianum,"Pennell, FW",9239,,"NY, PH",Caldas,Guayabal,"Pinares above Salento, Cordillera Central",2600 m,02-Aug-22,4°58'N,75°45'W,Colombia,Pennell,fl
55,Solanum,colombianum,"Ochoa, CM",14107,,GH,Caldas,La Isabela,"Quebrada El Recodo, in the spring of Río Claro",3850 m,22-Jul-80,5°30'N,74°40'W,Colombia,Ochoa,
61,Solanum,colombianum,"St John, H",20823,,"GH, US, P",Caldas,Montebonito,"Cordillera Central, Quebrada La Paila, 2 km N of km 28, Manizales-Mariquita Hwy",3660 m,18-Oct-44,5°7'N,"75°16'60""W",Colombia,St John,
65,Solanum,colombianum,"Castillo, R",1212,"Pineda, R; López, LE; Spooner, DM","COL, PTIS",Caldas,Termales,"1.5 km E of road going to Nevado de Ruiz, on road from Manizales to Fresno",3310 m,08-Mar-92,"5°4'12""N","75°19'12""W",Colombia,Castillo et al.,fr
115,Solanum,colombianum,"Hawkes, JG",161,,"BM, COL, K, MEDEL, US",Cauca,Guambía,"Guambía to páramo de Las Delicias, by old mule track",3300 m,18-Jul-48,2°37'N,76°18'W,Colombia,Hawkes,fr
141,Solanum,colombianum,"Castillo, R",1253,"Pineda, R; López, LE; Spooner, DM",PTIS,Cauca,Juntas,"at La Guada, near Brisas la Guada school, farm of Buenaventura Anacona, 1 hour walk, or about 7 km E of Valencia, in Valle de las Papas",3000 m,18-Jul-92,1°55'N,76°30'W,Colombia,Castillo et al.,fl
139,Solanum,colombianum,"Castillo, R",1243,"Pineda, R; López, LE; Spooner, DM","COL, PTIS",Cauca,Paletará,"at km 45.6 from Popayán to Paletará, through San José de Isnos in Department El Huila",2990 m,15-Jul-92,"2°13'48""N","76°28'48""W",Colombia,Castillo et al.,fl
134,Solanum,colombianum,"Hawkes, JG",192,,"BM, COL, K, MEDEL",Cauca,Páramo de Moscopán,"San Marcos, 32km from Puracé, on road to Moscopán",2920 m,21-Jul-48,"2°16'60""N","76°13'60""W",Colombia,Hawkes,
135,Solanum,colombianum,"Hawkes, JG",191,,"BM, COL, K, MEDEL, MO, US",Cauca,Santa Leticia,"Cordillera Central, Páramo de Moscopán, 22 km on Puracé-Moscopán Road",3450 m,21-Jul-48,2°15'N,"76°13'60""W",Colombia,Hawkes,
58,Solanum,colombianum,"Cuatrecasas, J",5650,,COL,Cundinamarca,Macizo de Bogotá,Quebrada de Las Delicias,2800 m,28-Jun-39,5°18'N,"73°58'60""W",Colombia,Cuatrecasas,fr
71,Solanum,colombianum,"Correll, DS",461,"Heidrick, L","LL, NY, S, US",Cundinamarca,Mancilla,"in creek along road between Facatativá and San Francisco, 11 km from plaza in Facatativá",2800 m,29-Mar-58,"4°52'60""N",74°18'W,Colombia,Correll & Heidrick,fl
112,Solanum,colombianum,"Barbosa, C",9320,,"CAUP, FMB",Huila,Nevado del Huila,near Cabaña Alto Páez,NA,03-Dec-93,"2°31'41""N","75°31'47""W",Colombia,Barbosa,
146,Solanum,colombianum,"Hawkes, JG",2544,,"K, PTIS",Nariño,Juanambú,"near El Encano, 28 km from Pasto on the road to Santiago, Santa María",3050 m,12-Feb-66,1°25'N,77°7'W,Colombia,Hawkes,fl
27,Solanum,colombianum,"Kalbreyer, W",1041,,K,Norte de Santander,La Centella,Ocaña to Pamplona,2130 m,25-Mar-77,"7°52'60""N",73°1'W,Colombia,Kalbreyer,fl
156,Solanum,colombianum,"López, L",s.n.,,K,Putumayo,Pasto,Sibundoy,NA,17-Aug-72,"1°10'60""N",76°54'W,Colombia,López,
166,Solanum,colombianum,"Castillo, R",1239,"Pineda, R; López, LE; Spooner, DM","COL, PTIS",Putumayo,Santiago,"9.7 km E of border with Nariño department at Finca San Antonio, on road to Mocoa",2920 m,13-Jul-92,1°10'N,77°4'W,Colombia,Castillo et al.,
64,Solanum,colombianum,"Torres, JH",1878,"Rangel, O; Franco, P; Cleef, A; Salamanca, S",COL,Risaralda,Santuario,"SW of Cerro Ventanas, Macizo de Tamaná",3820 m,11-Feb-83,"5°4'60""N",76°W,Colombia,Torres et al.,fl
45,Solanum,colombianum,"Dawe, MT",346,,"K, US",Santander,Chipatá,Chipatá,3000 m,Jul-16,6°3'N,"73°37'60""W",Colombia,Dawe,
60,Solanum,colombianum,"Forero, E",3669,"Gentry, A; Sugden, A; Daly, D",MO,Tolima,Fresno,"Manizales-Fresno Road, 41 km from Manizales",3250 m,01-Mar-77,"5°9'20""N","75°2'25""W",Colombia,Forero et al.,fl
111,Solanum,colombianum,"Cuatrecasas, J",21861,,"US, VALLE",Valle del Cauca,Confites,"Cordillera Occidental, Los Farallones, NW side, between El Socorro and El Diamante mines",3100 m,31-Jul-46,"3°16'60""N","76°43'60""W",Colombia,Cuatrecasas,fr
373,Solanum,colombianum,"Ochoa, CM",1109,,"K, PTIS",Azuay,Francés Urco,Portete de Tarqui,NA,s.d.,3°3'S,"79°4'60""W",Ecuador,Ochoa,
367,Solanum,colombianum,"Zak, V",2489,,"AAU, GB, QCA, S",Azuay,Miraflores,Cuenca-Bosque de Mazán Road (ETAPA),3000 m,17-Aug-87,"2°52'60""S","78°58'60""W",Ecuador,Zak,fr
379,Solanum,colombianum,"Spooner, DM",5052,"Castillo, R; López, L","CIP, INIAP, NA, PTIS, QCA, WIS",Azuay,Pucalpa,"E side of new road from Cuenca to Loja, 27 km S of road junction to Loja and Girón at Estación Cumbre, 2.1 km NE of junction of dirt road to Tinajillas",3370 m,06-May-91,3°13'S,"79°1'60""W",Ecuador,Spooner et al.,fl
179,Solanum,colombianum,"Holm-Nielsen, LB",5718,"Jeppesen, S; Løjtnant, B; Øllgaard, B","AAU, F, MO, NY, S",Carchi,Valle de Maldonado,km 60 on Tulcán-Maldonado Road,2700 m,18-May-73,0°51'N,78°4'W,Ecuador,Holm-Nielsen et al.,
328,Solanum,colombianum,"Spooner, DM",5079,"Castillo, R; López, L","CIP, INIAP, NA, PTIS, QCA",Chimborazo,Cañi,"in hills E of road from San Isidro de Yungilla to San Jacinto de Llimbe, about 1 km by air E of this road in Pretoria",2900 m,14-May-91,1°49'S,"78°58'60""W",Ecuador,Spooner et al.,fl
390,Solanum,colombianum,"Spooner, DM",5059,"Castillo, R; López, L",INIAP,El Oro,Portete,"about 1.5 km SW of Laguna Chilla Cocha, on farm of Fortunato Pindo, about 6 km by air S of Chilla",3200 m,07-May-91,3°31'S,"79°37'60""W",Ecuador,Spooner et al.,
344,Solanum,colombianum,"Cerón, C",33192,"Montalvo, C; Llerena, G",QAP,Morona-Santiago,Zúñac,"Parque Nacional Sangay, Páramo de Altillo, next to Laguna Negra, Guamote-Macas Road",3230 m,18-Nov-96,2°13'S,78°27'W,Ecuador,Cerón et al.,
240,Solanum,colombianum,"Holm-Nielsen, LB",6830,"Jeppesen, S; Løjtnant, B; Øllgaard, B","AAU, NY, S",Napo,Chalpi,"between Cuyuja and Papallacta, 10 km E of Papallacta on road to Baeza",2800 m,05-Jun-73,0°21'S,78°1'W,Ecuador,Holm-Nielsen et al.,fr
248,Solanum,colombianum,"Luteyn, JL",14066,"Ballington, J; Thompson, M; Yáñez, P; Gavilánez, M","K, MO, NY, QCA, TEX",Napo,Papallacta,around Laguna Papallacta,3385 m,07-Nov-90,0°25'S,78°10'W,Ecuador,Luteyn et al.,fr
245,Solanum,colombianum,"Spooner, DM",5119,"Castillo, R; López, L","CIP, INIAP, NA, PTIS, QCA, WIS",Napo,Papallacta,"along old Quito-Baeza Road, 4.9 km E of statue of Virgin at crest of Sierra, 9.5 km W of police control station at Papallacta",3720 m,31-May-91,"0°22'12""S","78°11'6""W",Ecuador,Spooner et al.,fr
2,Solanum,colombianum,"D'Arcy, WG",14084,,"MO, NY",Napo,Sarayacu,between Tena and Baeza,NA,12-Jan-81,0°45'S,77°52'W,Ecuador,D'Arcy,
202,Solanum,colombianum,"Ochoa, CM",13836,,CPUN,Pichincha,Sillacunga,"La Rinconada, Tilingón near Calacalí",2900 m,08-Apr-80,0°N,"78°28'60""W",Ecuador,Ochoa,fr
198,Solanum,colombianum,"Spooner, DM",5006,"López, L; Estrella, J","INIAP, PTIS, QCA",Pichincha,Turucuchu,by road at S end of Laguna San Marcos,3450 m,18-Apr-91,"0°7'60""N",77°58'W,Ecuador,Spooner et al.,fl
307,Solanum,colombianum,"Ochoa, CM",2452,,CPUN,Tungurahua,Cerro Tsitsi,"in front of Bolívar, going by the Quebrada de Quitocucho",3600 m,Mar-63,1°22'S,78°33'W,Ecuador,Ochoa,fl
310,Solanum,colombianum,"Spooner, DM",5083,"Castillo, R; López, L","CIP, INIAP, NA, PTIS, QCA, WIS",Tungurahua,Chontapamba,"just E of Quebrada Mandur, in Silvia farm, on NNW slopes of Volcán Tungurahua, just off road driving from Riobamba to Baños at Escuela Constancio Vigil",2900 m,15-May-91,"1°25'60""S",78°28'W,Ecuador,Spooner et al.,fl
308,Solanum,colombianum,"Ochoa, CM",13389,,CPUN,Tungurahua,Huambaló,"Cerro Huashuan, S from Cerro Tsitsi or Tsitsin, on Bolívar-Huambaló Road",3100 m,02-Jun-79,"1°22'60""S","78°31'60""W",Ecuador,Ochoa,fl
409,Solanum,colombianum,"D'Arcy, WG",16497,,"MO, NY",Zamora-Chinchipe,Loyola,30 km from Yangana,2740 m,13-Jul-86,"4°23'13""S","78°58'5""W",Ecuador,D'Arcy,fl
403,Solanum,colombianum,"Harling, G",23712,"Andersson, L",GB,Zamora-Chinchipe,Sabanilla,"Nudo de Sabanilla, pass on Yangana-Valladolid Road",2800 m,05-Apr-85,"4°1'60""S",79°1'W,Ecuador,Harling & Andersson,fl
9,Solanum,colombianum,"Jahn, A",511,,VEN,Mérida,Chachopo,La Venta,2800 m,04-Sep-21,"8°55'60""N",70°49'W,Venezuela,Jahn,fl
19,Solanum,colombianum,"Spooner, DM",6317,"Vargas, A; Rivero, G",PTIS,Táchira,Guaraque,25 km E of Plaza Bolivar of La Grita on road to Pregonero,2900 m,30-Aug-92,8°9'N,"71°51'60""W",Venezuela,Spooner et al.,fl
20,Solanum,colombianum,"Spooner, DM",6319,"Vargas, A; Rivero, G",PTIS,Táchira,Guaraque,32 km E of Plaza Bolivar of La Grita on road to Pregonero,2800 m,30-Aug-92,8°7'N,71°54'W,Venezuela,Spooner et al.,fr
26,Solanum,colombianum,"Spooner, DM",6313,"Vargas, A; Rivero, G",PTIS,Táchira,Queniquia,"Páramo El Zumbador, 17.9 km NW of Plaza Bolivar of Quiniquea",2630 m,28-Aug-92,"7°55'60""N",72°3'W,Venezuela,Spooner et al.,
31,Solanum,colombianum,"Steyermark, JA",101079,"GCK; Dunsterville, E",VEN,Táchira,Tama,"between Quebrada Teleférica, above Las Copas and Páramo de Pata de Judío, headwaters of Río Quinimarí, 20 km S of San Vicente de la Revancha, 35 km S of Alquitrana, SW of Santa Ana",2800 m,18-Jan-68,"7°25'60""N",72°16'W,Venezuela,Steyermark et al.,fr
595,Solanum,contumazaense,"Ochoa, CM",13969,,CUZ,Cajamarca,Contumazá,"near San Martín, some km by foot on the Cascas-Contumazá Road",2720 m,13-May-80,7°25'S,78°45'W,Peru,Ochoa,fl
597,Solanum,contumazaense,"Sagástegui, A",16164,"Leiva, S; Quipuscoa, V; Zapata, M","F, HAO",Cajamarca,Contumazá,Las Alverjas (El Túnel-Contumazá),2700 m,04-Jun-99,"7°25'12""S","78°48'50""W",Peru,Sagástegui et al.,
763,Solanum,dolichocremastrum,"Salas, A",7351,"Spooner, DM; Torres Maita, RV; Schüler, K","CIP, MOL, PTIS, WAG",Ancash,Carhuaz,"a local place called Ulta, 25.2 km E of Chilla",3985 m,01-Apr-99,"9°7'34""S","77°31'52""W",Peru,Salas et al.,fl
861,Solanum,dolichocremastrum,"Correll, DS",973,"Smith, EE","K, SUNIV",Ancash,Huari,near pass between Recuy and Chavin,4200 m,30-Mar-60,"9°43'60""S",77°27'W,Peru,Correll & Smith,fl
822,Solanum,dolichocremastrum,"Ochoa, CM",2628,,"CUZ, USM",Huánuco,Dos de Mayo,"bottom of Cerro Huanca, near Jacas Chico",4075 m,20-Apr-67,9°30'S,"75°49'60""W",Peru,Ochoa,fl
47,Solanum,flahaultii,"Castillo, R",1287,"Pineda, R; López, LE; Spooner, DM","COL, PTIS",Boyacá,Páramo de Pisba,88 km from Belén to Chita,3360 m,07-Aug-92,"6°1'48""N","72°28'48""W",Colombia,Castillo et al.,fl
44,Solanum,flahaultii,"Castillo, R",1283,"Pineda, R; López, LE; Spooner, DM","COL, PTIS",Boyacá,Páramo de Uinas,"35 km town center of Belén, near 1 km W (uphill) of Brisas restaurant, in valley",3200 m,06-Aug-92,6°10'N,72°48'W,Colombia,Castillo et al.,fr
124,Solanum,flahaultii,"Hawkes, JG",166,,"COL, K, US",Cauca,Totoró,11 km from Totoró Road To Gabriel López (Malbazá),3250 m,19-Jul-48,"2°28'60""N",76°19'W,Colombia,Hawkes,
92,Solanum,flahaultii,"Ochoa, CM",14106,,US,Cundinamarca,Bogotá,"Quebrada Tembladares, return from Bogotá W of road to Choachí, km 14 behind Monserrate and Guadalupe heights",3350 m,21-Jul-80,"4°31'60""N",74°1'W,Colombia,Ochoa,
88,Solanum,flahaultii,"Kubocz, T",206,"Schmitt, J",COL,Cundinamarca,La Calera,"Parque Nacional Natural de Chingaza, Quebradas de Piedras Gordas",3200 m,21-Jun-90,"4°34'60""N",73°54'W,Colombia,Kubocz & Schmitt,fr
90,Solanum,flahaultii,"Ochoa, CM",14105,,"GH, MO, US",Cundinamarca,Las Aguadas,Páramos Cruz Verde,3450 m,17-Jul-80,4°34'N,"74°1'60""W",Colombia,Ochoa,fr
